,file,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
182,SPC12,27.53797,0.15156142,25.602728,27.811274,30.46583,4.863102,273.58286,363.47556,85.99378,130.40993,0.8447548,0.72115254,0.25113067,0.7815688,1.3167353,1.0656046,14.602159,8.151061,13.699081,8.349334,0.5727917,0.90095,19.738636,0.7612309,10.885354,1.1010879,29.11575,0.51562166,12.338412,0.94516724,0.044425372,2.1228836,1.3948715,0.8339608,5.508404,0.7514553,10.0350895,1.3356819,20.955387,0.5286976,541.45844,0.48571646,1127.1332,0.22912627,-71.215515,-1.1315227,1639.2981,0.18144794,715.82556,0.48197943,-77.947,-0.9361366,2604.9653,0.11141674,734.2105,0.35805142,-76.74662,-0.95775884,-16.526009,-0.45457706,23.279379,0.34648898,0.0071046436,4.927002,-0.01693695,-0.7216561,0.72035915,0.7125535,25.143547,0.48641548,12.171818,0.93901026,32.94944,0.4533798,12.893004,0.9895866,-5.640863,13.6390915,-0.027182227,-0.0016292023,0.1936627,3.5525324,2.2683651,0.3081795,0.2851639,0.1245977,0.19675705,-24.063911
183,GRE15,36.357548,0.19304143,33.596455,36.765663,41.243683,7.6472282,298.09653,515.6697,158.3632,215.76633,0.67428285,0.7882129,0.16508612,0.56476223,1.1145694,0.9494833,12.054534,7.7615337,9.127476,6.399534,0.37658888,1.1083887,7.712492,1.8026454,17.680029,0.7511328,5.903533,2.462692,-13.739988,-1.2522882,0.042650893,1.9677765,1.1794543,0.78644955,6.8119464,0.8337335,8.594267,1.6964853,20.123302,0.69465196,605.7339,0.42502728,1109.2006,0.22245014,-113.75539,-0.7924695,1779.9789,0.21452916,685.2563,0.5888564,-104.74096,-0.7799227,2827.274,0.12405917,636.4381,0.6853888,-105.017426,-0.7722631,-14.078528,-0.63428205,20.945948,0.48845312,0.05829932,0.70893806,-0.026884941,-0.5243019,0.5635961,0.76202184,13.721116,0.92226404,20.536505,0.5466593,6.0345283,2.676247,-20.199516,-0.86867356,-2.9288864,8.635636,-0.0040420573,-0.0118385535,0.13793239,3.1648922,2.448067,0.21961538,0.20284948,0.18770269,0.26648733,-27.408115
184,POF01,37.70238,0.14528899,34.224754,38.127377,41.95922,7.7344666,250.75233,464.63617,175.02562,394.8671,0.51247287,0.76449597,0.15131742,0.41227794,0.8466885,0.6953711,10.238582,6.1921344,7.336142,4.607637,0.28333345,1.0123671,18.914791,0.7248552,3.5604753,4.2662625,6.651662,2.3914359,-11.843703,-1.5634801,0.032796644,2.1579747,1.0374244,0.9891629,9.029832,0.5693245,7.885151,1.8072138,19.216867,0.71334004,629.6624,0.40380704,1249.6127,0.2054221,-91.78189,-0.97025514,1717.1069,0.16833812,885.1975,0.5417292,-83.98033,-0.9304306,2777.5374,0.12524006,872.07324,0.5887513,-86.03695,-0.89050174,-16.341984,-0.51982933,25.795582,0.37349308,0.09029112,0.39058822,-0.02125768,-0.5962145,0.39180726,0.7355266,24.35794,0.48088577,2.1643438,7.4893537,8.705085,2.061063,-18.347153,-1.0168581,-5.6084867,13.462121,0.036837973,-0.006774534,0.06134166,3.7281084,2.2895467,0.28363636,0.24192806,0.14195652,0.15835947,-30.890606
185,BRE10,36.701923,0.19042158,33.29333,37.2136,42.06444,8.771111,262.01602,416.21414,226.2588,437.13745,0.74600273,0.71147466,0.23759338,0.6526694,1.2114263,0.97383285,15.544604,9.04999,12.619142,6.918382,0.5265648,0.97523576,20.730946,0.62512827,3.712521,4.408147,5.6639185,2.66443,-12.186406,-1.5714499,0.04664743,2.0543694,1.1748639,0.8731248,7.677522,0.72029495,8.010832,1.670019,21.436657,0.5442089,632.31,0.36190438,1271.1206,0.188823,-79.690125,-1.0969279,1688.37,0.17301214,981.7656,0.5224862,-78.2362,-0.9867769,2707.0417,0.11947658,811.7069,0.6246294,-81.120384,-0.9266708,-15.302557,-0.47957012,24.444813,0.34498662,0.08918228,0.48922822,-0.025472183,-0.55014664,0.6847315,0.7573859,25.282667,0.42015728,2.9738572,5.6589036,4.749182,3.4527848,-17.082108,-1.1379439,-5.6921363,12.526551,0.05826212,-0.0135937035,0.16537099,4.4422345,2.5035923,0.26896247,0.25858846,0.12763636,0.20441093,-27.244314
186,UPS12,35.389633,0.1879999,32.91015,36.374054,39.987106,7.0769577,278.21494,396.85162,149.47244,323.83212,0.93811315,0.79786855,0.2319138,0.7997025,1.5263288,1.294415,19.891315,11.689426,17.180645,10.701778,0.6990714,0.99689263,15.052104,1.0247707,14.111848,1.0594466,5.3146596,3.097111,-2.4584568,-5.479005,0.05024055,2.0660617,1.2807133,0.85849047,7.5082455,0.74161386,9.297851,1.4853752,21.412863,0.5395353,581.3688,0.3884803,1269.4977,0.20187645,-89.64237,-1.0026926,1674.0388,0.16496317,877.74915,0.5071491,-84.69161,-0.92681915,2694.191,0.09969514,807.1736,0.5744391,-86.41665,-0.8910705,-16.717438,-0.44093278,24.934422,0.3480539,0.07070966,0.5722241,-0.025782978,-0.48409808,0.9420655,0.7431468,21.602587,0.54945993,13.214283,1.1511589,4.3182926,4.296942,-5.71758,-2.4767666,-4.637388,11.402405,0.030955316,-0.009619372,0.20759214,4.1137724,2.3721097,0.2725,0.26008266,0.13947514,0.19926389,-23.359264
187,GRE09,35.74592,0.22086616,33.174522,37.53729,41.22438,8.049858,275.46185,359.7213,167.47955,238.44608,0.7144553,0.8299268,0.1704772,0.6001278,1.1336687,0.96319145,16.320576,11.2437935,10.804479,7.729569,0.43945712,1.1949046,11.474902,1.1414536,13.941595,1.0450525,3.551923,4.322382,-15.875745,-1.2318028,0.044134494,2.1175048,1.262008,0.79677844,6.4474607,0.94099313,4.797206,3.3115132,20.202692,0.56972677,619.8362,0.3731033,1180.7753,0.20588736,-93.41286,-0.96668136,1730.6819,0.18752351,838.8517,0.5153383,-88.323715,-0.914392,2837.7952,0.11401521,719.522,0.6245944,-90.328735,-0.8747949,-13.886001,-0.52608556,22.25709,0.40219364,0.047132235,0.9992705,-0.024489662,-0.6030061,0.6030484,0.9241512,16.836786,0.6597018,13.252267,1.1346676,1.2887865,13.074729,-23.284145,-0.814882,-4.613535,11.20079,-0.01295555,-0.00749356,0.14529179,3.1777778,2.2776635,0.27435207,0.25002328,0.16639204,0.24590601,-27.610611
188,SOU09,35.36954,0.19331461,32.67348,36.338333,40.299355,7.6258736,312.76382,499.73636,210.07777,412.13998,0.5334506,0.8388521,0.14128363,0.40368867,0.87679636,0.73551273,10.503968,6.5970435,8.349607,5.9592037,0.47746402,1.0138156,22.163986,0.6988001,14.12876,0.97172016,10.113411,1.1017454,4.9045463,2.7641926,0.04851807,2.1011326,1.2291659,0.9645948,9.178973,0.55230165,10.716752,1.0731404,27.266302,0.42059216,571.4349,0.3494825,1299.7244,0.16217649,-110.54359,-0.80105805,1643.099,0.14232962,972.5179,0.33916134,-105.95869,-0.7484543,2709.2068,0.09867326,890.5511,0.38895145,-109.83489,-0.6905281,-23.2219,-0.308789,34.337452,0.25920108,-0.0055018663,-7.613944,-0.024747586,-0.51703274,0.6752586,0.79267013,31.627087,0.38982525,14.212533,0.93064576,10.836596,1.2004246,-0.10071549,-141.55711,-19.469471,30.805946,-0.07228715,-0.0061434293,0.21402934,3.1022727,2.5291276,0.21649438,0.1895395,0.17250614,0.2552228,-26.051102
189,UPS04,27.54112,0.17824186,25.492456,28.127897,30.822094,5.3296375,254.16716,349.1868,146.81044,357.8064,0.6618977,0.84903896,0.12771454,0.5483887,1.1289517,1.0012372,13.045497,7.495419,11.4145355,7.6808133,0.4084031,1.0174366,17.703089,0.8977545,17.60714,0.84863806,21.31792,0.790277,-6.3161035,-2.762427,0.051423546,2.1237817,1.4192097,0.81902754,4.3370867,1.1461478,9.200239,1.5073973,26.091055,0.411723,490.77643,0.4450899,1135.2782,0.19783328,-80.15186,-1.1105118,1598.2803,0.2033584,745.47815,0.49157885,-87.71459,-0.9096585,2629.641,0.12094245,653.3561,0.52469283,-88.8584,-0.88549876,-17.451027,-0.436257,24.372515,0.34069702,0.039265677,0.9057772,-0.026994685,-0.54535353,0.5469157,0.7658823,25.079067,0.4740942,17.698996,0.7482337,26.219894,0.64974487,-11.22042,-1.648371,-5.7331505,12.709007,0.008381225,-0.008642201,0.14755516,3.4777777,2.206291,0.286801,0.28437042,0.16512968,0.24453595,-27.459457
190,LRE11,29.660942,0.22419147,24.919949,29.39001,35.573074,10.653126,225.0717,280.40863,145.52834,217.39313,1.1200031,0.7469576,0.35483038,0.9426374,1.6870476,1.3322172,17.884762,11.47776,17.631151,14.7106695,0.7155323,0.9823363,15.661529,0.6881572,5.6786356,2.2094688,11.549882,1.0919809,-3.9076662,-4.1399374,0.06732328,1.6906623,1.5003706,0.58241296,1.2241569,3.3542974,6.5936046,2.1001496,15.870242,0.66404986,644.64703,0.49036536,1084.9724,0.26624763,-58.802708,-1.3501513,1701.7151,0.21951018,738.22546,0.37522167,-57.010624,-1.2619793,2729.8704,0.12025377,659.13306,0.3323641,-58.557255,-1.213023,-9.73071,-0.5685154,17.643791,0.37826952,0.047924787,0.82104605,-0.014965399,-0.8202485,0.8263457,0.88680375,18.030155,0.5250289,4.0884166,3.1534846,12.177718,1.0721874,-5.6689525,-2.9925768,-6.601966,14.377086,0.0106582865,-0.008255238,0.33967778,2.7372773,3.028779,0.24667896,0.30745533,0.07699769,0.08426698,-25.70917
191,BOD06,33.815773,0.171248,31.982468,34.613686,37.799625,5.8171577,322.661,544.3192,140.13223,258.96698,0.5258597,0.73879856,0.15023938,0.45878088,0.83212316,0.6818838,9.429965,5.3813086,8.045395,4.9712715,0.24226879,0.94721556,16.524008,0.7899525,11.0597315,1.2017248,14.624233,1.0383077,-10.071112,-1.4586014,0.046881627,2.1079552,1.2560513,0.74102557,6.6245236,0.7777907,7.6789503,1.68663,19.217535,0.5709873,493.83176,0.45647982,1136.7019,0.2103167,-89.17493,-1.0149783,1594.7195,0.18850045,724.4488,0.50079495,-81.65566,-0.95715934,2591.3718,0.110088885,662.6936,0.47611246,-82.355415,-0.94031566,-14.039879,-0.46527588,21.318316,0.35534123,0.06169519,0.5896014,-0.024520094,-0.46766412,0.3163101,0.71590734,21.065746,0.5694373,10.451282,1.2886373,16.541468,1.0180565,-14.745435,-0.9650042,-6.312788,13.15158,0.01817004,-0.010396375,0.085509405,3.601156,2.185729,0.3016402,0.27404886,0.15198795,0.23608175,-32.306595
192,SEN02,21.390858,0.20294549,18.383745,21.43064,24.48392,6.100174,194.03072,211.81654,149.7595,171.84538,0.41471934,0.29390237,0.39075693,0.40685233,0.42506585,0.03430891,5.002704,3.5333745,2.879923,3.7121189,0.16854517,0.63361144,21.85947,0.14126593,3.0128064,1.3683388,3.5445054,0.97620463,-12.914413,-0.3375122,0.110971205,1.2114909,1.3861817,0.6039632,-3.6015556,-0.56922805,-1.1633595,-12.631581,12.252283,0.79667294,458.5011,0.22180504,1205.4067,0.14013352,-89.218124,-1.0074426,1477.6812,0.083270684,1024.5167,0.18100168,-96.16456,-0.87215734,2493.121,0.05971147,901.78455,0.30227116,-98.659325,-0.8297353,-11.426994,-0.14128311,14.948452,0.22680746,0.012670117,1.6272827,-0.02778123,-0.1924183,0.17740254,0.7654661,22.31557,0.114922985,3.1329474,1.3634989,3.7900474,0.9208318,-13.133857,-0.34154582,-10.979225,14.311527,0.014187215,-0.026365928,0.16012608,0.0295858,5.641056,0.088457495,0.08009568,0.07980075,0.095983885,-40.847668
193,OCM12,29.514576,0.22758636,26.29634,28.348282,31.122662,4.8263206,544.71625,1000.5408,193.5752,308.01395,0.61669403,0.98293585,0.07255237,0.4296557,1.1235971,1.0510448,14.268733,9.031673,14.923441,9.42003,0.32808176,1.2004876,3.1296356,4.379075,22.956408,0.46084094,22.40625,0.5834109,-1.4052916,-10.081335,0.030747322,1.5727428,1.3541375,0.7137649,3.6754613,1.1079403,8.9965105,1.2119797,18.885897,0.612539,713.53937,0.48160008,1029.9747,0.31890535,-112.59122,-0.8012353,1842.4424,0.18552256,713.6202,0.5857599,-111.36781,-0.77203035,2787.4749,0.12854281,660.8317,0.5516207,-108.86216,-0.80359286,-10.228852,-0.91143644,14.990137,0.64106303,0.01977117,1.8571099,-0.02206947,-0.69364357,0.5431514,0.73212063,8.483935,1.6475972,23.368341,0.47885597,27.181524,0.5283061,-2.5716689,-6.8188257,-4.031393,9.275265,-0.0014556695,-0.01003196,0.10935525,3.4352226,2.3907762,0.20170213,0.17621697,0.22407608,0.4525876,-29.886368
194,BOD15,26.66333,0.19122088,23.010933,26.179604,30.424368,7.413435,200.3191,312.20804,114.2417,205.19955,0.48289672,0.69583726,0.18051226,0.4193698,0.730638,0.5501258,8.414318,5.101673,6.6298523,4.3092327,0.2209369,0.9146382,17.295797,0.7676782,15.746106,0.74643797,17.557991,0.8136532,-12.140362,-1.2022892,0.051951338,1.7896441,1.5297769,0.6688476,2.7816787,1.4627764,4.528209,2.2158918,23.1816,0.4097319,498.21652,0.46676618,1113.5869,0.2017532,-62.513943,-1.3792509,1592.6129,0.20871377,719.24005,0.45597553,-70.96256,-1.0888509,2627.5994,0.113339946,568.18506,0.474855,-71.99609,-1.059321,-13.955465,-0.50624037,19.93317,0.39353526,0.055621155,0.5144749,-0.025808346,-0.5943343,0.27071026,0.7631626,21.67287,0.5103288,15.876481,0.7479371,20.029306,0.73582995,-13.963823,-1.1009423,-5.5912848,11.739152,0.03552532,-0.011292866,0.09310693,3.4197006,2.232661,0.3133911,0.32997695,0.12641872,0.1424031,-34.357723
195,GRE05,38.533684,0.15415986,36.8189,38.845203,42.03283,5.213928,321.6272,511.20474,137.40417,285.70618,0.7871122,0.9513334,0.092593595,0.5877228,1.3667077,1.2741141,18.330826,11.4917555,14.996282,9.120342,0.44417468,1.1941077,10.532653,1.0446801,4.78638,3.619391,8.10713,1.8452826,-22.183933,-1.0868131,0.034158062,2.2362201,1.1444355,0.7718889,6.452593,0.7880243,6.479061,1.8058397,14.149556,0.6577145,558.43555,0.45115355,1087.1531,0.24484621,-119.09281,-0.7589401,1692.3763,0.1782143,710.2997,0.6302547,-89.109535,-0.9459058,2786.485,0.100454815,699.0893,0.79556936,-88.06001,-0.96400714,-8.666658,-0.77985436,15.614283,0.5121624,0.07053421,0.6017939,-0.022784578,-0.630334,0.66572547,0.8346873,13.282646,0.7753735,0.39051294,47.163155,8.168141,2.0445406,-34.682777,-0.59231615,-6.612239,13.822086,-0.009842939,-0.007836224,0.08228995,3.6333334,2.1050289,0.28595236,0.26433754,0.18898508,0.26801825,-28.637354
196,SPC11,36.829544,0.19101079,34.55318,37.385925,41.658905,7.1057243,247.51102,434.2468,167.74411,321.32288,0.95662296,0.8103842,0.24329731,0.78503853,1.5794586,1.3361613,17.833855,11.133905,12.910451,7.2182274,0.70312387,0.99670225,17.332024,0.8204361,6.388418,2.3678167,12.679722,1.4405253,-3.0080416,-4.853094,0.044810805,2.0562959,1.099288,0.94215906,8.041972,0.7226827,10.327541,1.516289,13.861401,1.0070211,589.08734,0.4467861,1178.5369,0.23729402,-94.811745,-0.9343066,1679.0647,0.19779052,783.10004,0.50144887,-81.824814,-0.95138854,2705.099,0.100119375,759.03076,0.46912962,-81.05446,-0.962937,-14.682605,-0.5745844,21.770197,0.42129302,0.05894455,0.7590979,-0.019499082,-0.6907956,0.94183916,0.7434751,21.988176,0.539273,5.040485,2.9831512,12.447375,1.6384416,-6.543876,-2.2959456,-6.1935973,13.156317,-0.0123766335,-0.0057022683,0.18229057,3.3910615,1.9446774,0.34405175,0.29575825,0.1777931,0.24145378,-22.919127
197,LRE08,28.62031,0.2174405,23.895126,28.835358,33.92076,10.025635,252.66998,496.87827,129.47995,196.85832,0.9112618,0.8791823,0.25650594,0.66829294,1.4114523,1.1549463,18.50292,12.921122,16.418543,14.855659,0.512407,1.1636311,14.585195,0.8251758,4.9206285,2.5951438,11.840368,1.2173269,-0.9995969,-13.501277,0.056532037,1.7665622,1.4872491,0.5730467,1.0305632,3.8248413,4.04369,3.8064866,13.538307,0.82955724,579.0942,0.48213845,1132.0813,0.23161398,-64.331474,-1.2861803,1622.6306,0.19727355,792.99713,0.41410875,-63.703384,-1.1907517,2635.6482,0.11692291,734.7918,0.33947963,-64.812744,-1.1576868,-9.080774,-0.74245125,16.896185,0.49021152,0.041419674,0.9143806,-0.015181969,-0.8434014,0.6184888,1.0352943,17.605484,0.62018025,3.806365,3.4935007,12.060661,1.2810707,-3.2073874,-4.393987,-4.705477,12.399547,0.0065906434,-0.004802012,0.20771526,2.245614,2.7902896,0.2565199,0.31657973,0.09641221,0.13543296,-27.606882
198,LDV01,35.938004,0.14768958,32.6902,35.524574,40.062172,7.371971,198.06728,380.2144,123.68462,237.41408,0.77854687,0.79802567,0.24096307,0.65020543,1.1813322,0.9403691,15.157484,10.087261,13.782849,10.644029,0.5370568,1.1931725,18.410479,0.80749065,4.057842,3.561131,1.6971979,8.18993,-4.9336247,-2.86976,0.04013987,1.9258395,1.2267921,0.83972067,7.3338346,0.65697163,8.658272,1.1293987,24.133984,0.40281284,586.8278,0.37761265,1257.3595,0.19190499,-94.90122,-0.9644375,1618.0852,0.17251708,875.55817,0.3953976,-90.12532,-0.91644424,2684.1545,0.09979668,787.6793,0.49522632,-94.22501,-0.8400471,-14.533634,-0.5495803,24.590246,0.364166,0.09205636,0.3663146,-0.023133343,-0.59319025,0.76326543,0.9184453,25.518805,0.47836584,4.631975,3.3283134,1.6253413,9.799126,-8.255846,-1.8763586,-2.533466,10.0142145,0.05588872,-0.00749107,0.16546339,3.2277384,2.498053,0.23880096,0.2333748,0.15493369,0.22212993,-25.50178
199,LRE02,35.145317,0.24184044,28.181519,36.76712,42.02724,13.845722,258.2742,359.27106,159.10759,218.47571,1.2567784,0.67892325,0.51998657,1.075973,1.8179014,1.2979147,21.82984,14.382938,16.867104,14.046317,0.8972415,1.0208747,15.680005,0.6733218,3.0089288,4.3743296,0.47440925,33.78153,-9.095987,-1.5783788,0.065253906,1.6035471,1.3751571,0.55603653,2.9966104,1.758888,7.077465,1.865844,17.749105,0.59425235,635.46954,0.43566748,1261.1431,0.21518846,-58.04689,-1.4098716,1663.741,0.17038345,952.799,0.40984035,-53.827564,-1.29375,2684.9785,0.11220814,881.8859,0.5252,-56.79995,-1.1958997,-11.046328,-0.48272175,20.418425,0.35064444,0.07172679,0.532712,-0.019624287,-0.60618764,1.0299516,0.93091035,17.677767,0.55286676,2.4782302,5.346429,-1.4786386,-10.658995,-11.769375,-1.1588576,-4.9215684,12.325808,0.023263175,-0.009178136,0.38463813,2.4656591,2.5530446,0.3027928,0.41003063,0.08381356,0.101702414,-23.059427
200,BRE04,39.4604,0.11847751,36.788967,39.86007,42.92482,6.135853,156.8897,263.3596,96.34834,211.01517,0.61947,0.75208455,0.17851862,0.53014386,1.0084553,0.8299366,12.4201145,7.653123,10.152047,5.8668957,0.34518367,1.0520117,15.991227,0.8413147,0.95620775,15.602574,3.3134234,4.485587,-11.687994,-1.3677503,0.03305992,1.9810739,1.1004195,0.78023034,8.504327,0.6117332,12.574793,0.73150563,18.90699,0.5143664,609.56165,0.4108642,1285.0243,0.22031242,-96.14892,-0.94175225,1678.5144,0.16063604,917.50653,0.50130534,-78.14764,-1.0162612,2676.9512,0.108695164,907.07733,0.5714664,-79.74704,-0.97959083,-13.050031,-0.54288286,21.400366,0.39124873,0.105235845,0.31676218,-0.022520982,-0.5460637,0.46569207,0.79623395,20.391655,0.57596916,-1.3683212,-11.069998,3.2000837,5.095049,-16.742355,-0.9389167,-4.568421,11.599941,0.07253099,-0.01027883,0.08034811,3.8644068,2.000678,0.33432204,0.29351795,0.15946874,0.26577622,-29.88501
201,GRE02,27.438488,0.22085042,24.134119,27.034988,31.000233,6.8661137,242.03006,402.90625,136.02919,211.28317,0.93701655,0.76572484,0.2902551,0.7773112,1.501154,1.2108989,17.311947,11.358274,12.374654,9.152903,0.6793089,1.135897,16.216599,0.94268703,20.776636,0.59689546,15.480879,1.0263098,-2.4596572,-6.168926,0.046848882,2.005015,1.3636022,0.7989781,4.4782143,1.1267978,6.110681,2.064505,23.920614,0.4379359,515.65594,0.4422249,1129.8857,0.20551634,-68.70688,-1.222818,1620.9261,0.21293518,717.43304,0.5145363,-78.46474,-0.95033693,2662.897,0.11893794,596.1629,0.56633836,-78.544914,-0.94176054,-16.908289,-0.4705556,23.639439,0.38651443,0.028069185,1.3138802,-0.025774414,-0.56184036,0.8552366,0.9580766,21.74684,0.5956911,22.946434,0.4962443,18.424007,0.87378913,-2.8035955,-5.8312206,-4.169161,10.390762,-0.0082028285,-0.00884117,0.2430773,2.8555555,2.171855,0.3199487,0.28865463,0.13655786,0.18431047,-22.50933
202,NOR07,33.7024,0.1903173,30.456287,35.18719,38.309772,7.853485,189.3953,265.31137,112.25131,170.89095,2.7988117,0.6015887,0.9943056,2.7345884,4.452462,3.4581566,40.078773,20.384378,31.218557,18.035013,3.0157816,0.79808354,23.16697,0.51946336,-1.2227561,-12.330668,-2.69341,-5.7808046,-6.3636074,-2.153696,0.045176752,1.9249367,1.1910616,0.71104974,4.9064274,1.105128,4.694108,2.405213,20.578424,0.48250458,598.19556,0.3770251,1345.4277,0.17441505,-52.577415,-1.5231174,1601.8423,0.17152216,1003.6793,0.34340605,-51.33801,-1.3691238,2610.7192,0.11878314,910.39954,0.41715413,-56.55072,-1.1956692,-11.897043,-0.5113174,21.818304,0.36173874,0.054685645,0.730767,-0.025255857,-0.5394408,3.3126616,0.7232281,26.390276,0.38798243,-1.6369506,-8.874141,-2.9995358,-5.3970895,-8.431483,-1.6165671,-3.5003872,11.118747,0.018438134,-0.011088023,1.8199507,4.35,2.1007001,0.37261906,0.4408311,0.09809523,0.10775713,-12.489979
203,PES11,28.967573,0.23190331,24.419962,28.212042,33.070053,8.650091,309.35855,551.251,156.30092,340.963,1.26106,0.8798312,0.23035243,1.0087936,2.1283197,1.8979673,26.272255,16.06417,22.73963,15.075359,1.1068561,1.1780854,14.701262,1.0998559,13.170116,0.9578301,7.322875,1.9499882,-5.439998,-2.752203,0.04122919,1.9967619,1.4835286,0.8217256,4.154368,1.2129958,7.692816,1.4672488,24.458897,0.44260257,559.2628,0.46584,1141.716,0.20708825,-79.87093,-1.1512471,1612.8885,0.19793929,786.3352,0.42325538,-82.52607,-1.0042329,2668.72,0.1123694,655.1243,0.46795863,-83.637436,-0.97425,-14.284973,-0.6289427,22.137068,0.46638286,0.065287516,0.5297973,-0.026816312,-0.56441975,1.5041791,0.91445416,21.554882,0.64966094,14.268313,0.886942,9.542258,1.6569331,-6.4640493,-2.6562126,-2.0570228,8.575418,0.036196142,-0.009021501,0.34294373,3.6416185,2.567216,0.2469144,0.23593444,0.13542713,0.21718666,-19.22846
204,OCM04,28.913376,0.26133814,24.257547,28.073957,33.067287,8.80974,340.6224,601.92395,232.70755,407.80374,0.6430067,0.9526408,0.100636326,0.4966228,1.0860096,0.9853733,15.103379,10.185168,12.55215,10.425924,0.38092875,1.2743274,4.940931,3.1278272,27.385847,0.45222485,21.027054,0.6111283,-2.994214,-4.130522,0.047985014,1.9479812,1.3926651,0.8240129,3.487693,1.4040141,6.4204345,2.5051212,22.427404,0.68737465,512.4675,0.45812303,1077.1932,0.24192764,-101.1474,-0.9211849,1663.7684,0.18759751,730.90405,0.64810103,-106.0672,-0.7825271,2640.1704,0.11426579,595.4145,0.57926494,-103.91594,-0.8094563,-13.8525,-0.72749764,18.876904,0.5691965,0.0355265,1.09336,-0.026661564,-0.54438967,0.5723684,0.90655774,11.169828,1.2960169,29.068748,0.3938876,21.853188,0.6855378,-3.2835793,-4.368604,-4.35063,9.3884735,0.005979217,-0.014007814,0.14953846,2.904018,2.791255,0.18607296,0.15600368,0.17428929,0.24630657,-27.71665
